sat_id,x0_m,y0_m,vx0_ms,vy0_ms,euler_class,euler_energy,euler_final_x_m,euler_final_y_m,rk4_class,rk4_energy,rk4_final_x_m,rk4_final_y_m
193,7435935.065,0.000,0.000,5181.818,3,-4.019191e+07,5503766.867,3402206.699,3,-4.017900e+07,5501397.415,3406041.480
194,7459311.688,0.000,0.000,5181.818,3,-4.002402e+07,5474591.943,3449447.486,3,-4.001101e+07,5472207.008,3453250.649
195,7482688.312,0.000,0.000,5181.818,3,-3.985717e+07,5445053.690,3496345.619,3,-3.984406e+07,5442653.933,3500117.184
196,7506064.935,0.000,0.000,5181.818,3,-3.969139e+07,5409545.642,3546408.233,3,-3.967816e+07,5407129.359,3550144.363
197,7529441.558,0.000,0.000,5181.818,3,-3.952660e+07,5379260.641,3592579.150,3,-3.951329e+07,5376830.897,3596283.730
198,7552818.182,0.000,0.000,5181.818,3,-3.936284e+07,5348648.122,3638408.380,3,-3.934944e+07,5346205.559,3642081.464
199,7576194.805,0.000,0.000,5181.818,3,-3.920008e+07,5317719.446,3683896.595,3,-3.918660e+07,5315264.700,3687538.248
200,7599571.429,0.000,0.000,5181.818,3,-3.903832e+07,5286485.838,3729044.589,3,-3.902476e+07,5284019.540,3732654.885
201,7622948.052,0.000,0.000,5181.818,3,-3.887755e+07,5254958.391,3773853.279,3,-3.886392e+07,5252481.164,3777432.304
202,7646324.675,0.000,0.000,5181.818,3,-3.871776e+07,5223148.063,3818323.701,3,-3.870406e+07,5220660.522,3821871.550
203,7669701.299,0.000,0.000,5181.818,3,-3.855894e+07,5191065.678,3862457.010,3,-3.854517e+07,5188568.434,3865973.789
204,7693077.922,0.000,0.000,5181.818,3,-3.840109e+07,5158721.929,3906254.480,3,-3.838725e+07,5156215.585,3909740.305
205,7716454.545,0.000,0.000,5181.818,3,-3.824421e+07,5120035.917,3952824.274,3,-3.823029e+07,5117519.207,3956275.248
206,7739831.169,0.000,0.000,5181.818,3,-3.808826e+07,5087153.688,3995909.491,3,-3.807427e+07,5084629.117,3999329.761
207,7763207.792,0.000,0.000,5181.818,3,-3.793324e+07,5054042.254,4038663.223,3,-3.791919e+07,5051510.404,4042052.933
208,7786584.416,0.000,0.000,5181.818,3,-3.777915e+07,5020711.781,4081087.208,3,-3.776505e+07,5018173.227,4084446.513
209,7809961.039,0.000,0.000,5181.818,3,-3.762597e+07,4987172.305,4123183.294,3,-3.761182e+07,4978343.155,4129428.701
210,7833337.662,0.000,0.000,5181.818,3,-3.747374e+07,4947107.118,4167828.387,3,-3.745951e+07,4944555.262,4171123.306
211,7856714.286,0.000,0.000,5181.818,3,-3.732238e+07,4913136.285,4209229.082,3,-3.730811e+07,4910579.459,4212494.105
212,7880090.909,0.000,0.000,5181.818,3,-3.717192e+07,4878986.634,4250307.966,3,-3.715761e+07,4876425.382,4253543.283
213,7903467.532,0.000,0.000,5181.818,3,-3.702238e+07,4838207.672,4293798.984,3,-3.700800e+07,4835641.109,4297000.698
214,7926844.156,0.000,0.000,5181.818,3,-3.687368e+07,4803688.463,4334195.314,3,-3.685926e+07,4801118.594,4337367.722
215,7950220.779,0.000,0.000,5181.818,3,-3.672589e+07,4762472.585,4376910.340,3,-3.671141e+07,4759898.619,4380049.552
216,7973597.403,0.000,0.000,5181.818,3,-3.657893e+07,4727624.267,4416633.764,3,-3.656442e+07,4725048.084,4419744.104
217,7996974.026,0.000,0.000,5181.818,3,-3.643285e+07,4686014.974,4458582.461,3,-3.641829e+07,4683435.877,4461660.050
218,8020350.649,0.000,0.000,5181.818,3,-3.628760e+07,4650876.920,4497643.537,3,-3.627301e+07,4648296.662,4500692.720
219,8043727.273,0.000,0.000,5181.818,3,-3.614321e+07,4608916.613,4538836.569,3,-3.612858e+07,4606334.589,4541853.481
220,8067103.896,0.000,0.000,5181.818,3,-3.599963e+07,4573527.116,4577246.732,3,-3.598498e+07,4570944.954,4580235.737
221,8090480.519,0.000,0.000,5181.818,3,-3.585691e+07,4531257.088,4617695.729,3,-3.584221e+07,4528674.275,4620652.977
222,8113857.143,0.000,0.000,5181.818,3,-3.571500e+07,4488827.310,4657750.823,3,-3.570027e+07,4486244.416,4660676.584
223,8137233.766,0.000,0.000,5181.818,3,-3.557391e+07,4446248.602,4697415.214,3,-3.555914e+07,4443666.192,4700309.766
224,8160610.390,0.000,0.000,5181.818,3,-3.543360e+07,4410435.027,4734514.982,3,-3.541882e+07,4407854.474,4737382.713
225,8183987.013,0.000,0.000,5181.818,3,-3.529411e+07,4367627.622,4773461.311,3,-3.527930e+07,4365048.595,4776298.412
226,8207363.636,0.000,0.000,5181.818,3,-3.515541e+07,4324701.953,4812027.337,3,-3.514058e+07,4322124.987,4814834.110
227,8230740.260,0.000,0.000,5181.818,3,-3.501750e+07,4281668.255,4850216.756,3,-3.500264e+07,4279093.877,4852993.511
228,8254116.883,0.000,0.000,5181.818,3,-3.488036e+07,4238536.618,4888033.384,3,-3.486549e+07,4235965.343,4890780.439
229,8277493.506,0.000,0.000,5181.818,3,-3.474400e+07,4195316.978,4925481.156,3,-3.472911e+07,4192749.312,4928198.835
230,8300870.130,0.000,0.000,5181.818,3,-3.460840e+07,4152019.120,4962564.122,3,-3.459350e+07,4149455.562,4965252.757
231,8324246.753,0.000,0.000,5181.818,3,-3.447359e+07,4101507.624,5001091.064,3,-3.445865e+07,4098948.215,5003746.946
232,8347623.377,0.000,0.000,5181.818,3,-3.433950e+07,4058051.190,5037403.911,3,-3.432455e+07,4055496.903,5040031.444
233,8371000.000,0.000,0.000,5181.818,3,-3.420616e+07,4014545.875,5073364.842,3,-3.419121e+07,4011997.178,5075964.378
234,6571000.000,0.000,0.000,5272.727,3,-4.676448e+07,6386743.332,1039435.224,3,-4.675972e+07,6385826.543,1044559.663
235,6594376.623,0.000,0.000,5272.727,3,-4.654995e+07,6366658.690,1156998.277,3,-4.654468e+07,6365645.494,1162088.378
236,6617753.247,0.000,0.000,5272.727,3,-4.633690e+07,6344533.464,1268702.065,3,-4.633116e+07,6343430.246,1273756.430
237,6641129.870,0.000,0.000,5272.727,3,-4.612530e+07,6323428.201,1369581.197,3,-4.611915e+07,6322245.549,1374600.882
238,6664506.494,0.000,0.000,5272.727,3,-4.591516e+07,6301850.633,1464787.138,3,-4.590862e+07,6300594.520,1469772.006
239,6687883.117,0.000,0.000,5272.727,3,-4.570646e+07,6280327.568,1554393.538,3,-4.569956e+07,6279003.809,1559343.873
240,6711259.740,0.000,0.000,5272.727,3,-4.549919e+07,6259346.865,1638481.003,3,-4.549196e+07,6257961.111,1643397.473
241,6734636.364,0.000,0.000,5272.727,3,-4.529335e+07,6236370.810,1722003.966,3,-4.528581e+07,6234924.428,1726885.236
242,6758012.987,0.000,0.000,5272.727,3,-4.508890e+07,6214559.410,1800110.588,3,-4.508107e+07,6213057.833,1804957.818
243,6781389.610,0.000,0.000,5272.727,3,-4.488587e+07,6191084.930,1877688.271,3,-4.487775e+07,6189529.418,1882500.402
244,6804766.234,0.000,0.000,5272.727,3,-4.468420e+07,6169337.526,1949965.750,3,-4.467583e+07,6167733.287,1954744.377
245,6828142.857,0.000,0.000,5272.727,3,-4.448391e+07,6146224.600,2021760.508,3,-4.447529e+07,6144572.779,2026504.810
246,6851519.481,0.000,0.000,5272.727,3,-4.428499e+07,6121774.318,2093060.673,3,-4.427611e+07,6120076.063,2097769.862
247,6874896.104,0.000,0.000,5272.727,3,-4.408739e+07,6099692.486,2159213.889,3,-4.407830e+07,6097952.714,2163890.046
248,6898272.727,0.000,0.000,5272.727,3,-4.389115e+07,6072757.849,2229531.875,3,-4.388182e+07,6074754.178,2229571.451
249,6921649.351,0.000,0.000,5272.727,3,-4.369621e+07,6048449.529,2294762.111,3,-4.368667e+07,6046626.148,2299367.506
250,6945025.974,0.000,0.000,5272.727,3,-4.350255e+07,6027082.515,2355013.418,3,-4.349283e+07,6025224.354,2359587.070
251,6968402.597,0.000,0.000,5272.727,3,-4.331022e+07,6000834.275,2419368.139,3,-4.330029e+07,5998938.694,2423906.574
252,6991779.221,0.000,0.000,5272.727,3,-4.311917e+07,5973601.109,2483255.133,3,-4.310905e+07,5971669.126,2487757.868
253,7015155.844,0.000,0.000,5272.727,3,-4.292936e+07,5949647.812,2542263.598,3,-4.291907e+07,5947683.867,2546733.379
254,7038532.468,0.000,0.000,5272.727,3,-4.274082e+07,5924927.785,2600873.331,3,-4.273036e+07,5922932.772,2605309.833
255,7061909.091,0.000,0.000,5272.727,3,-4.255355e+07,5895052.068,2663405.586,3,-4.254290e+07,5893023.566,2667805.202
256,7085285.714,0.000,0.000,5272.727,3,-4.236748e+07,5868772.372,2721165.766,3,-4.235667e+07,5866714.634,2725531.466
257,7108662.338,0.000,0.000,5272.727,3,-4.218263e+07,5841780.982,2778515.328,3,-4.217167e+07,5839694.888,2782846.848
258,7132038.961,0.000,0.000,5272.727,3,-4.199897e+07,5818741.273,2831248.697,3,-4.198788e+07,5816630.835,2835549.232
259,7155415.584,0.000,0.000,5272.727,3,-4.181653e+07,5790456.361,2887809.434,3,-4.180529e+07,5788319.255,2892075.363
260,7178792.208,0.000,0.000,5272.727,3,-4.163528e+07,5761510.732,2943950.772,3,-4.162390e+07,5759347.824,2948181.885
261,7202168.831,0.000,0.000,5272.727,3,-4.145520e+07,5731921.339,2999669.986,3,-4.144367e+07,5729733.490,3003866.095
262,7225545.455,0.000,0.000,5272.727,3,-4.127629e+07,5701704.942,3054964.558,3,-4.126462e+07,5699493.006,3059125.490
263,7248922.078,0.000,0.000,5272.727,3,-4.109850e+07,5675892.168,3105841.826,3,-4.108672e+07,5673659.838,3109971.067
264,7272298.701,0.000,0.000,5272.727,3,-4.092188e+07,5644543.515,3160325.175,3,-4.090996e+07,5642288.733,3164418.987
265,7295675.325,0.000,0.000,5272.727,3,-4.074636e+07,5617765.173,3210473.116,3,-4.073434e+07,5615491.504,3214535.086
266,7319051.948,0.000,0.000,5272.727,3,-4.057198e+07,5585345.007,3264139.459,3,-4.055984e+07,5583050.498,3268165.813
267,7342428.571,0.000,0.000,5272.727,3,-4.039869e+07,5557657.175,3313554.687,3,-4.038645e+07,5555345.260,3317549.106
268,7365805.195,0.000,0.000,5272.727,3,-4.022652e+07,5524224.884,3366399.639,3,-4.021416e+07,5521893.716,3370358.317
269,7389181.818,0.000,0.000,5272.727,3,-4.005541e+07,5495682.330,3415080.054,3,-4.004296e+07,5493335.213,3419006.760
270,7412558.442,0.000,0.000,5272.727,3,-3.988541e+07,5461295.990,3467100.602,3,-3.987284e+07,5458931.182,3470991.504
271,7435935.065,0.000,0.000,5272.727,3,-3.971644e+07,5431952.213,3515045.364,3,-3.970379e+07,5429572.888,3518904.313
272,7459311.688,0.000,0.000,5272.727,3,-3.954856e+07,5396668.624,3566239.846,3,-3.953580e+07,5394273.143,3570062.986
273,7482688.312,0.000,0.000,5272.727,3,-3.938170e+07,5366575.885,3613449.353,3,-3.936886e+07,5364167.292,3617240.612
274,7506064.935,0.000,0.000,5272.727,3,-3.921587e+07,5336155.036,3660313.523,3,-3.920296e+07,5328027.359,3667572.936
275,7529441.558,0.000,0.000,5272.727,3,-3.905110e+07,5299659.945,3710293.293,3,-3.903809e+07,5297224.968,3714017.038
276,7552818.182,0.000,0.000,5272.727,3,-3.888732e+07,5268565.308,3756425.328,3,-3.887423e+07,5266119.243,3760117.405
277,7576194.805,0.000,0.000,5272.727,3,-3.872457e+07,5231308.573,3805580.944,3,-3.871140e+07,5228850.041,3809237.455
278,7599571.429,0.000,0.000,5272.727,3,-3.856280e+07,5199589.416,3850984.197,3,-3.854956e+07,5197121.129,3854609.236
279,7622948.052,0.000,0.000,5272.727,3,-3.840204e+07,5161623.570,3899318.503,3,-3.838871e+07,5159144.251,3902908.162
280,7646324.675,0.000,0.000,5272.727,3,-3.824223e+07,5129327.986,3943997.474,3,-3.822885e+07,5126840.215,3947555.902
281,7669701.299,0.000,0.000,5272.727,3,-3.808343e+07,5090704.375,3991514.556,3,-3.806996e+07,5088206.978,3995037.840
282,7693077.922,0.000,0.000,5272.727,3,-3.792556e+07,5057879.295,4035474.863,3,-3.791204e+07,5055374.717,4038967.204
283,7716454.545,0.000,0.000,5272.727,3,-3.776867e+07,5018648.087,4082180.016,3,-3.775508e+07,5016135.258,4085637.497
284,7739831.169,0.000,0.000,5272.727,3,-3.761269e+07,4985339.286,4125428.371,3,-3.759906e+07,4976584.983,4131878.504
285,7763207.792,0.000,0.000,5272.727,3,-3.745769e+07,4945549.475,4171328.075,3,-3.744399e+07,4943023.794,4174720.413
286,7786584.416,0.000,0.000,5272.727,3,-3.730361e+07,4905473.173,4216801.817,3,-3.728984e+07,4902941.268,4220159.803
287,7809961.039,0.000,0.000,5272.727,3,-3.715042e+07,4871500.981,4258974.138,3,-3.713662e+07,4862585.719,4265175.279
288,7833337.662,0.000,0.000,5272.727,3,-3.699817e+07,4830938.331,4303654.136,3,-3.698431e+07,4828397.379,4306948.122
289,7856714.286,0.000,0.000,5272.727,3,-3.684682e+07,4790126.113,4347914.406,3,-3.683291e+07,4787580.890,4351174.650
290,7880090.909,0.000,0.000,5272.727,3,-3.669637e+07,4749076.668,4391757.268,3,-3.668240e+07,4746527.826,4394983.992
291,7903467.532,0.000,0.000,5272.727,3,-3.654678e+07,4714360.796,4432512.151,3,-3.653279e+07,4705250.364,4438378.633
292,7926844.156,0.000,0.000,5272.727,3,-3.639809e+07,4672917.831,4475580.783,3,-3.638406e+07,4670364.808,4478745.315
293,7950220.779,0.000,0.000,5272.727,3,-3.625028e+07,4631272.759,4518240.005,3,-3.623620e+07,4628717.960,4521371.751
294,7973597.403,0.000,0.000,5272.727,3,-3.610333e+07,4589437.310,4560492.727,3,-3.608921e+07,4586881.350,4563591.952
295,7996974.026,0.000,0.000,5272.727,3,-3.595723e+07,4547423.058,4602342.004,3,-3.594308e+07,4544866.544,4605408.980
296,8020350.649,0.000,0.000,5272.727,3,-3.581199e+07,4505241.423,4643791.034,3,-3.579780e+07,4502684.949,4646826.045
297,8043727.273,0.000,0.000,5272.727,3,-3.566758e+07,4462903.667,4684843.154,3,-3.565337e+07,4460347.820,4687846.492
298,8067103.896,0.000,0.000,5272.727,3,-3.552401e+07,4420420.895,4725501.840,3,-3.550977e+07,4411015.641,4730769.644
299,8090480.519,0.000,0.000,5272.727,3,-3.538129e+07,4370916.503,4768017.129,3,-3.536701e+07,4368362.895,4770953.915
300,8113857.143,0.000,0.000,5272.727,3,-3.523937e+07,4328139.607,4807846.359,3,-3.522506e+07,4325588.379,4810752.410
301,8137233.766,0.000,0.000,5272.727,3,-3.509826e+07,4285251.008,4847293.381,3,-3.508393e+07,4282702.706,4850169.023
302,8160610.390,0.000,0.000,5272.727,3,-3.495795e+07,4242261.169,4886362.205,3,-3.494361e+07,4232714.510,4891282.282
303,8183987.013,0.000,0.000,5272.727,3,-3.481847e+07,4192145.267,4927082.020,3,-3.480409e+07,4189603.907,4929893.770
304,8207363.636,0.000,0.000,5272.727,3,-3.467975e+07,4148950.759,4965353.469,3,-3.466537e+07,4139339.358,4970096.012
305,8230740.260,0.000,0.000,5272.727,3,-3.454184e+07,4098580.281,5005170.291,3,-3.452744e+07,4096048.139,5007919.594
306,8254116.883,0.000,0.000,5272.727,3,-3.440469e+07,4055224.786,5042662.078,3,-3.439028e+07,4045554.885,5047228.606
307,8277493.506,0.000,0.000,5272.727,3,-3.426833e+07,4004646.724,5081594.239,3,-3.425390e+07,4002125.989,5084282.604
308,8300870.130,0.000,0.000,5272.727,3,-3.413273e+07,3953964.603,5120060.916,3,-3.411829e+07,3951450.253,5122717.384
309,8324246.753,0.000,0.000,5272.727,3,-3.399790e+07,3903190.666,5158067.168,3,-3.398344e+07,3900683.270,5160692.153
310,8347623.377,0.000,0.000,5272.727,3,-3.386381e+07,3852336.969,5195618.216,3,-3.384934e+07,3849837.083,5198212.143
311,8371000.000,0.000,0.000,5272.727,3,-3.373045e+07,3808721.721,5231165.830,3,-3.371600e+07,3798923.542,5235282.746
312,6571000.000,0.000,0.000,5363.636,3,-4.628094e+07,6381186.771,1072988.848,3,-4.627625e+07,6380257.297,1078197.162
313,6594376.623,0.000,0.000,5363.636,3,-4.606641e+07,6358434.295,1197643.058,3,-4.606121e+07,6357404.454,1202814.317
314,6617753.247,0.000,0.000,5363.636,3,-4.585335e+07,6335577.973,1311125.112,3,-4.584769e+07,6336738.697,1311129.749
315,6641129.870,0.000,0.000,5363.636,3,-4.564174e+07,6313828.510,1413600.543,3,-4.563568e+07,6312630.416,1418699.204
316,6664506.494,0.000,0.000,5363.636,3,-4.543158e+07,6291656.655,1510304.804,3,-4.542515e+07,6290385.740,1515367.656
317,6687883.117,0.000,0.000,5363.636,3,-4.522286e+07,6269588.318,1601314.655,3,-4.521609e+07,6268250.418,1606342.038
318,6711259.740,0.000,0.000,5363.636,3,-4.501560e+07,6245215.288,1691693.464,3,-4.500849e+07,6243811.928,1696683.786
319,6734636.364,0.000,0.000,5363.636,3,-4.480975e+07,6221621.178,1776474.795,3,-4.480233e+07,6220157.971,1781428.945
320,6758012.987,0.000,0.000,5363.636,3,-4.460531e+07,6196086.478,1860653.407,3,-4.459760e+07,6194564.844,1865570.105
321,6781389.610,0.000,0.000,5363.636,3,-4.440227e+07,6171943.887,1939349.567,3,-4.439428e+07,6170369.202,1944230.190
322,6804766.234,0.000,0.000,5363.636,3,-4.420058e+07,6149594.220,2012664.746,3,-4.419236e+07,6147971.681,2017510.978
323,6828142.857,0.000,0.000,5363.636,3,-4.400031e+07,6122378.526,2090265.903,3,-4.399182e+07,6120705.484,2095074.169
324,6851519.481,0.000,0.000,5363.636,3,-4.380137e+07,6097248.834,2162538.368,3,-4.379264e+07,6095530.365,2167310.589
325,6874896.104,0.000,0.000,5363.636,3,-4.360375e+07,6074560.761,2229591.185,3,-4.359482e+07,6072801.755,2234329.540
326,6898272.727,0.000,0.000,5363.636,3,-4.340750e+07,6046982.020,2300855.880,3,-4.339835e+07,6045179.888,2305556.820
327,6921649.351,0.000,0.000,5363.636,3,-4.321255e+07,6022101.593,2366962.826,3,-4.320320e+07,6020261.100,2371628.730
328,6945025.974,0.000,0.000,5363.636,3,-4.301891e+07,5996209.471,2432604.798,3,-4.300936e+07,5994331.672,2437235.156
329,6968402.597,0.000,0.000,5363.636,3,-4.282656e+07,5969328.626,2497774.817,3,-4.281682e+07,5967414.570,2502369.145
330,6991779.221,0.000,0.000,5363.636,3,-4.263550e+07,5941481.741,2562466.199,3,-4.262557e+07,5939532.477,2567024.039
331,7015155.844,0.000,0.000,5363.636,3,-4.244571e+07,5912691.229,2626672.547,3,-4.243560e+07,5910707.800,2631193.469
332,7038532.468,0.000,0.000,5363.636,3,-4.225717e+07,5882979.233,2690387.756,3,-4.224689e+07,5880962.681,2694871.353
333,7061909.091,0.000,0.000,5363.636,3,-4.206986e+07,5856847.565,2749241.684,3,-4.205943e+07,5854802.138,2753690.970
334,7085285.714,0.000,0.000,5363.636,3,-4.188378e+07,5830005.199,2807680.271,3,-4.187320e+07,5827931.805,2812094.988
335,7108662.338,0.000,0.000,5363.636,3,-4.169895e+07,5797832.616,2869980.985,3,-4.168820e+07,5795729.069,2874357.415
336,7132038.961,0.000,0.000,5363.636,3,-4.151530e+07,5769545.417,2927536.741,3,-4.150441e+07,5767415.765,2931878.106
337,7155415.584,0.000,0.000,5363.636,3,-4.133285e+07,5740601.891,2984667.561,3,-4.132182e+07,5738447.027,2988973.666
338,7178792.208,0.000,0.000,5363.636,3,-4.115158e+07,5711019.380,3041370.882,3,-4.114042e+07,5708840.190,3045641.552
339,7202168.831,0.000,0.000,5363.636,3,-4.097149e+07,5680815.027,3097644.351,3,-4.096020e+07,5678612.392,3101879.429
340,7225545.455,0.000,0.000,5363.636,3,-4.079256e+07,5650005.784,3153485.829,3,-4.078115e+07,5647780.580,3157685.176
341,7248922.078,0.000,0.000,5363.636,3,-4.061479e+07,5618608.411,3208893.381,3,-4.060325e+07,5616361.506,3213056.878
342,7272298.701,0.000,0.000,5363.636,3,-4.043815e+07,5586639.481,3263865.282,3,-4.042649e+07,5584371.738,3267992.829
343,7295675.325,0.000,0.000,5363.636,3,-4.026264e+07,5554115.387,3318400.011,3,-4.025087e+07,5551827.663,3322491.523
344,7319051.948,0.000,0.000,5363.636,3,-4.008825e+07,5521052.339,3372496.248,3,-4.007637e+07,5518745.483,3376551.661
345,7342428.571,0.000,0.000,5363.636,3,-3.991497e+07,5487466.372,3426152.878,3,-3.990298e+07,5485141.227,3430172.145
346,7365805.195,0.000,0.000,5363.636,3,-3.974279e+07,5453373.345,3479368.984,3,-3.973069e+07,5451030.748,3483352.073
347,7389181.818,0.000,0.000,5363.636,3,-3.957167e+07,5424280.574,3528409.497,3,-3.955949e+07,5416429.724,3536090.745
348,7412558.442,0.000,0.000,5363.636,3,-3.940165e+07,5389284.531,3580791.124,3,-3.938937e+07,5386911.783,3584705.761
349,7435935.065,0.000,0.000,5363.636,3,-3.923269e+07,5353826.919,3632731.053,3,-3.922032e+07,5351439.120,3636609.546
350,7459311.688,0.000,0.000,5363.636,3,-3.906479e+07,5317922.920,3684229.138,3,-3.905233e+07,5315520.877,3688071.519
351,7482688.312,0.000,0.000,5363.636,3,-3.889794e+07,5281587.550,3735285.420,3,-3.888539e+07,5279172.063,3739091.741
352,7506064.935,0.000,0.000,5363.636,3,-3.873213e+07,5244835.660,3785900.134,3,-3.871949e+07,5242407.520,3789670.459
353,7529441.558,0.000,0.000,5363.636,3,-3.856731e+07,5213535.319,3832630.482,3,-3.855461e+07,5211097.267,3836368.925
354,7552818.182,0.000,0.000,5363.636,3,-3.840354e+07,5176052.225,3882414.106,3,-3.839076e+07,5173603.014,3886116.747
355,7576194.805,0.000,0.000,5363.636,3,-3.824078e+07,5138195.136,3931758.289,3,-3.822792e+07,5135735.534,3935425.238
356,7599571.429,0.000,0.000,5363.636,3,-3.807902e+07,5099978.255,3980663.992,3,-3.806609e+07,5097509.019,3984295.371
357,7622948.052,0.000,0.000,5363.636,3,-3.791824e+07,5061415.620,4029132.355,3,-3.790524e+07,5058937.499,4032728.302
358,7646324.675,0.000,0.000,5363.636,3,-3.775845e+07,5022521.109,4077164.699,3,-3.774538e+07,5020034.844,4080725.366
359,7669701.299,0.000,0.000,5363.636,3,-3.759962e+07,4983308.438,4124762.520,3,-3.758649e+07,4980814.760,4128288.072
360,7693077.922,0.000,0.000,5363.636,3,-3.744176e+07,4943791.161,4171927.492,3,-3.742857e+07,4941290.793,4175418.106
361,7716454.545,0.000,0.000,5363.636,3,-3.728486e+07,4903982.671,4218661.459,3,-3.727161e+07,4901476.325,4222117.327
362,7739831.169,0.000,0.000,5363.636,3,-3.712889e+07,4863896.196,4264966.436,3,-3.711559e+07,4861384.576,4268387.761
363,7763207.792,0.000,0.000,5363.636,3,-3.697387e+07,4823544.805,4310844.608,3,-3.696051e+07,4821028.604,4314231.605
364,7786584.416,0.000,0.000,5363.636,3,-3.681977e+07,4782941.401,4356298.323,3,-3.680637e+07,4780421.303,4359651.221
365,7809961.039,0.000,0.000,5363.636,3,-3.666659e+07,4742098.723,4401330.094,3,-3.665315e+07,4739575.403,4404649.134
366,7833337.662,0.000,0.000,5363.636,3,-3.651432e+07,4701029.348,4445942.598,3,-3.650084e+07,4698503.469,4449228.029
367,7856714.286,0.000,0.000,5363.636,3,-3.636298e+07,4653175.735,4492851.380,3,-3.634944e+07,4650646.872,4496099.307
368,7880090.909,0.000,0.000,5363.636,3,-3.621251e+07,4611646.548,4536580.542,3,-3.619893e+07,4609116.484,4539795.397
369,7903467.532,0.000,0.000,5363.636,3,-3.606292e+07,4569928.407,4579899.312,3,-3.604932e+07,4567397.775,4583081.379
370,7926844.156,0.000,0.000,5363.636,3,-3.591422e+07,4528033.218,4622810.997,3,-3.590059e+07,4518797.715,4628501.721
371,7950220.779,0.000,0.000,5363.636,3,-3.576641e+07,4479228.288,4667810.633,3,-3.575273e+07,4476697.544,4670923.867
372,7973597.403,0.000,0.000,5363.636,3,-3.561944e+07,4436974.650,4709864.894,3,-3.560574e+07,4427654.106,4715373.001
373,7996974.026,0.000,0.000,5363.636,3,-3.547335e+07,4387750.968,4753899.896,3,-3.545961e+07,4385222.756,4756945.574
374,8020350.649,0.000,0.000,5363.636,3,-3.532809e+07,4345188.509,4795111.582,3,-3.531433e+07,4335789.769,4800438.078
375,8043727.273,0.000,0.000,5363.636,3,-3.518369e+07,4295599.231,4838197.163,3,-3.516990e+07,4293076.103,4841176.649
376,8067103.896,0.000,0.000,5363.636,3,-3.504012e+07,4245825.856,4880783.659,3,-3.502630e+07,4243305.937,4883728.525
377,8090480.519,0.000,0.000,5363.636,3,-3.489738e+07,4195882.218,4922875.339,3,-3.488354e+07,4193366.172,4925785.965
378,8113857.143,0.000,0.000,5363.636,3,-3.475544e+07,4152812.044,4962397.667,3,-3.474159e+07,4143270.435,4967353.446
379,8137233.766,0.000,0.000,5363.636,3,-3.461433e+07,4102606.835,5003574.482,3,-3.460046e+07,4093032.158,5008435.635
380,8160610.390,0.000,0.000,5363.636,3,-3.447403e+07,4052270.591,5044270.459,3,-3.446014e+07,4049770.289,5047084.833
381,8183987.013,0.000,0.000,5363.636,3,-3.433452e+07,4001816.362,5084490.602,3,-3.432062e+07,3992180.715,5089163.732
382,8207363.636,0.000,0.000,5363.636,3,-3.419581e+07,3951256.994,5124240.097,3,-3.418190e+07,3941593.410,5128819.890
383,8230740.260,0.000,0.000,5363.636,3,-3.405790e+07,3893394.895,5165297.480,3,-3.404396e+07,3890915.285,5168011.245
384,8254116.883,0.000,0.000,5363.636,3,-3.392075e+07,3842630.218,5204060.882,3,-3.390681e+07,3840158.756,5206743.356
