step,sat_id,class,x_m,y_m,r_km
914,1325,1,6067998.069,5339805.057,8082.952
915,1325,1,6063122.177,5344418.551,8082.342
916,1325,1,6058241.707,5349028.011,8081.732
917,1325,1,6053356.662,5353633.432,8081.121
918,1325,1,6048467.045,5358234.809,8080.510
919,1325,1,6043572.858,5362832.138,8079.897
920,1325,1,6038674.105,5367425.414,8079.285
921,1325,1,6033770.787,5372014.634,8078.671
922,1325,1,6028862.908,5376599.792,8078.058
923,1325,1,6023950.471,5381180.885,8077.443
924,1325,1,6019033.477,5385757.908,8076.828
925,1325,1,6014111.929,5390330.857,8076.213
926,1325,1,6009185.831,5394899.727,8075.596
927,1325,1,6004255.185,5399464.513,8074.980
928,1325,1,5999319.993,5404025.212,8074.362
929,1325,1,5994380.259,5408581.819,8073.745
930,1325,1,5989435.984,5413134.330,8073.126
931,1325,1,5984487.173,5417682.740,8072.507
932,1325,1,5979533.826,5422227.045,8071.888
933,1325,1,5974575.948,5426767.240,8071.268
934,1325,1,5969613.541,5431303.322,8070.647
935,1325,1,5964646.607,5435835.285,8070.026
936,1325,1,5959675.149,5440363.126,8069.404
937,1325,1,5954699.171,5444886.839,8068.782
938,1325,1,5949718.674,5449406.421,8068.159
939,1325,1,5944733.661,5453921.867,8067.535
940,1325,1,5939744.136,5458433.173,8066.911
941,1325,1,5934750.101,5462940.334,8066.286
942,1325,1,5929751.558,5467443.347,8065.661
943,1325,1,5924748.511,5471942.206,8065.035
944,1325,1,5919740.962,5476436.907,8064.409
945,1325,1,5914728.914,5480927.446,8063.782
946,1325,1,5909712.369,5485413.818,8063.155
947,1325,1,5904691.331,5489896.020,8062.527
948,1325,1,5899665.802,5494374.046,8061.898
949,1325,1,5894635.786,5498847.893,8061.269
950,1325,1,5889601.284,5503317.555,8060.639
951,1325,1,5884562.299,5507783.029,8060.009
952,1325,1,5879518.835,5512244.310,8059.378
953,1325,1,5874470.894,5516701.394,8058.747
954,1325,1,5869418.479,5521154.277,8058.115
955,1325,1,5864361.593,5525602.953,8057.483
956,1325,1,5859300.238,5530047.419,8056.849
957,1325,1,5854234.417,5534487.670,8056.216
958,1325,1,5849164.134,5538923.703,8055.582
959,1325,1,5844089.391,5543355.511,8054.947
960,1325,1,5839010.190,5547783.092,8054.312
961,1325,1,5833926.535,5552206.441,8053.676
962,1325,1,5828838.428,5556625.553,8053.039
963,1325,1,5823745.872,5561040.423,8052.403
964,1325,1,5818648.871,5565451.049,8051.765
965,1325,1,5813547.426,5569857.425,8051.127
966,1325,1,5808441.542,5574259.546,8050.488
967,1325,1,5803331.219,5578657.409,8049.849
968,1325,1,5798216.463,5583051.010,8049.209
969,1325,1,5793097.274,5587440.342,8048.569
970,1325,1,5787973.657,5591825.404,8047.928
971,1325,1,5782845.613,5596206.189,8047.287
972,1325,1,5777713.147,5600582.694,8046.645
973,1325,1,5772576.260,5604954.914,8046.003
974,1325,1,5767434.956,5609322.845,8045.359
975,1325,1,5762289.237,5613686.483,8044.716
976,1325,1,5757139.107,5618045.822,8044.072
977,1325,1,5751984.567,5622400.859,8043.427
978,1325,1,5746825.622,5626751.590,8042.782
979,1325,1,5741662.274,5631098.010,8042.136
980,1325,1,5736494.526,5635440.114,8041.490
981,1325,1,5731322.381,5639777.899,8040.843
982,1325,1,5726145.841,5644111.360,8040.195
983,1325,1,5720964.910,5648440.492,8039.547
984,1325,1,5715779.591,5652765.291,8038.899
985,1325,1,5710589.886,5657085.753,8038.250
986,1325,1,5705395.799,5661401.874,8037.600
987,1325,1,5700197.331,5665713.648,8036.950
988,1325,1,5694994.487,5670021.073,8036.299
989,1325,1,5689787.269,5674324.142,8035.648
990,1325,1,5684575.681,5678622.853,8034.996
991,1325,1,5679359.724,5682917.200,8034.343
992,1325,1,5674139.402,5687207.180,8033.691
993,1325,1,5668914.718,5691492.787,8033.037
994,1325,1,5663685.675,5695774.018,8032.383
995,1325,1,5658452.276,5700050.868,8031.728
996,1325,1,5653214.524,5704323.333,8031.073
997,1325,1,5647972.421,5708591.408,8030.418
998,1325,1,5642725.972,5712855.090,8029.761
999,1325,1,5637475.177,5717114.373,8029.105
1000,1325,1,5632220.042,5721369.253,8028.447
1001,1325,1,5626960.568,5725619.727,8027.790
1002,1325,1,5621696.759,5729865.789,8027.131
1003,1325,1,5616428.618,5734107.435,8026.472
1004,1325,1,5611156.147,5738344.661,8025.813
1005,1325,1,5605879.350,5742577.463,8025.153
1006,1325,1,5600598.229,5746805.836,8024.492
1007,1325,1,5595312.789,5751029.776,8023.831
1008,1325,1,5590023.030,5755249.279,8023.170
1009,1325,1,5584728.958,5759464.339,8022.508
1010,1325,1,5579430.574,5763674.954,8021.845
1011,1325,1,5574127.882,5767881.118,8021.182
1012,1325,1,5568820.884,5772082.827,8020.518
1013,1325,1,5563509.585,5776280.076,8019.854
1014,1325,1,5558193.986,5780472.862,8019.189
1015,1325,1,5552874.091,5784661.180,8018.523
1016,1325,1,5547549.903,5788845.026,8017.857
1017,1325,1,5542221.425,5793024.395,8017.191
1018,1325,1,5536888.659,5797199.283,8016.524
1019,1325,1,5531551.610,5801369.686,8015.856
1020,1325,1,5526210.280,5805535.599,8015.188
1021,1325,1,5520864.672,5809697.018,8014.520
1022,1325,1,5515514.790,5813853.939,8013.851
1023,1325,1,5510160.635,5818006.356,8013.181
1024,1325,1,5504802.212,5822154.267,8012.511
1025,1325,1,5499439.524,5826297.666,8011.840
1026,1325,1,5494072.573,5830436.550,8011.169
1027,1325,1,5488701.363,5834570.913,8010.497
1028,1325,1,5483325.896,5838700.752,8009.825
1029,1325,1,5477946.176,5842826.062,8009.152
1030,1325,1,5472562.207,5846946.839,8008.478
1031,1325,1,5467173.990,5851063.078,8007.804
1032,1325,1,5461781.529,5855174.776,8007.130
1033,1325,1,5456384.828,5859281.927,8006.455
1034,1325,1,5450983.889,5863384.528,8005.779
1035,1325,1,5445578.715,5867482.574,8005.103
1036,1325,1,5440169.311,5871576.061,8004.427
1037,1325,1,5434755.677,5875664.984,8003.750
1038,1325,1,5429337.819,5879749.339,8003.072
1039,1325,1,5423915.739,5883829.122,8002.394
1040,1325,1,5418489.440,5887904.329,8001.715
1041,1325,1,5413058.926,5891974.955,8001.036
1042,1325,1,5407624.198,5896040.995,8000.356
1043,1325,1,5402185.262,5900102.446,7999.676
1044,1325,1,5396742.119,5904159.303,7998.995
1045,1325,1,5391294.773,5908211.562,7998.314
1046,1325,1,5385843.228,5912259.218,7997.632
1047,1325,1,5380387.485,5916302.267,7996.950
1048,1325,1,5374927.550,5920340.706,7996.267
1049,1325,1,5369463.423,5924374.528,7995.583
1050,1325,1,5363995.110,5928403.731,7994.899
1051,1325,1,5358522.613,5932428.310,7994.215
1052,1325,1,5353045.935,5936448.260,7993.530
1053,1325,1,5347565.079,5940463.577,7992.844
1054,1325,1,5342080.049,5944474.257,7992.158
1055,1325,1,5336590.848,5948480.295,7991.472
1056,1325,1,5331097.479,5952481.688,7990.785
1057,1325,1,5325599.945,5956478.430,7990.097
1058,1325,1,5320098.250,5960470.519,7989.409
1059,1325,1,5314592.397,5964457.948,7988.720
1060,1325,1,5309082.388,5968440.714,7988.031
1061,1325,1,5303568.228,5972418.812,7987.341
1062,1325,1,5298049.919,5976392.239,7986.651
1063,1325,1,5292527.464,5980360.990,7985.960
1064,1325,1,5287000.868,5984325.061,7985.269
1065,1325,1,5281470.133,5988284.446,7984.577
1066,1325,1,5275935.262,5992239.143,7983.885
1067,1325,1,5270396.259,5996189.146,7983.192
1068,1325,1,5264853.126,6000134.452,7982.499
1069,1325,1,5259305.868,6004075.055,7981.805
1070,1325,1,5253754.488,6008010.952,7981.111
1071,1325,1,5248198.988,6011942.139,7980.416
1072,1325,1,5242639.372,6015868.611,7979.721
1073,1325,1,5237075.644,6019790.363,7979.025
1074,1325,1,5231507.806,6023707.392,7978.328
1075,1325,1,5225935.862,6027619.693,7977.632
1076,1325,1,5220359.816,6031527.262,7976.934
1077,1325,1,5214779.669,6035430.094,7976.236
1078,1325,1,5209195.427,6039328.186,7975.538
1079,1325,1,5203607.092,6043221.532,7974.839
1080,1325,1,5198014.667,6047110.129,7974.139
1081,1325,1,5192418.156,6050993.973,7973.439
1082,1325,1,5186817.562,6054873.058,7972.739
1083,1325,1,5181212.888,6058747.381,7972.038
1084,1325,1,5175604.139,6062616.937,7971.336
1085,1325,1,5169991.316,6066481.722,7970.634
1086,1325,1,5164374.424,6070341.732,7969.932
1087,1325,1,5158753.465,6074196.963,7969.229
1088,1325,1,5153128.444,6078047.410,7968.525
1089,1325,1,5147499.363,6081893.068,7967.821
1090,1325,1,5141866.226,6085733.934,7967.117
1091,1325,1,5136229.036,6089570.004,7966.411
1092,1325,1,5130587.797,6093401.272,7965.706
1093,1325,1,5124942.511,6097227.735,7965.000
1094,1325,1,5119293.183,6101049.388,7964.293
1095,1325,1,5113639.816,6104866.227,7963.586
1096,1325,1,5107982.413,6108678.248,7962.879
1097,1325,1,5102320.977,6112485.447,7962.170
1098,1325,1,5096655.512,6116287.819,7961.462
1099,1325,1,5090986.021,6120085.359,7960.753
1100,1325,1,5085312.508,6123878.065,7960.043
1101,1325,1,5079634.977,6127665.930,7959.333
1102,1325,1,5073953.429,6131448.952,7958.622
1103,1325,1,5068267.870,6135227.125,7957.911
1104,1325,1,5062578.302,6139000.446,7957.200
1105,1325,1,5056884.728,6142768.910,7956.487
1106,1325,1,5051187.153,6146532.512,7955.775
1107,1325,1,5045485.579,6150291.250,7955.062
1108,1325,1,5039780.011,6154045.117,7954.348
1109,1325,1,5034070.451,6157794.111,7953.634
1110,1325,1,5028356.903,6161538.226,7952.919
1111,1325,1,5022639.370,6165277.459,7952.204
1112,1325,1,5016917.856,6169011.805,7951.489
1113,1325,1,5011192.365,6172741.260,7950.773
1114,1325,1,5005462.899,6176465.819,7950.056
1115,1325,1,4999729.463,6180185.479,7949.339
1116,1325,1,4993992.059,6183900.235,7948.621
1117,1325,1,4988250.692,6187610.082,7947.903
1118,1325,1,4982505.364,6191315.017,7947.184
1119,1325,1,4976756.079,6195015.036,7946.465
1120,1325,1,4971002.842,6198710.133,7945.746
1121,1325,1,4965245.654,6202400.305,7945.026
1122,1325,1,4959484.520,6206085.547,7944.305
1123,1325,1,4953719.443,6209765.855,7943.584
1124,1325,1,4947950.427,6213441.226,7942.863
1125,1325,1,4942177.475,6217111.654,7942.140
1126,1325,1,4936400.591,6220777.135,7941.418
1127,1325,1,4930619.778,6224437.665,7940.695
1128,1325,1,4924835.040,6228093.240,7939.971
1129,1325,1,4919046.380,6231743.856,7939.247
1130,1325,1,4913253.802,6235389.507,7938.523
1131,1325,1,4907457.309,6239030.191,7937.798
1132,1325,1,4901656.905,6242665.903,7937.072
1133,1325,1,4895852.594,6246296.638,7936.346
1134,1325,1,4890044.379,6249922.392,7935.620
1135,1325,1,4884232.264,6253543.161,7934.893
1136,1325,1,4878416.251,6257158.941,7934.166
1137,1325,1,4872596.346,6260769.727,7933.438
1138,1325,1,4866772.550,6264375.516,7932.709
1139,1325,1,4860944.869,6267976.302,7931.980
1140,1325,1,4855113.305,6271572.082,7931.251
1141,1325,1,4849277.862,6275162.852,7930.521
1142,1325,1,4843438.544,6278748.606,7929.791
1143,1325,1,4837595.354,6282329.342,7929.060
1144,1325,1,4831748.296,6285905.054,7928.329
1145,1325,1,4825897.374,6289475.738,7927.597
1146,1325,1,4820042.590,6293041.391,7926.864
1147,1325,1,4814183.949,6296602.008,7926.132
1148,1325,1,4808321.455,6300157.584,7925.398
1149,1325,1,4802455.110,6303708.116,7924.665
1150,1325,1,4796584.919,6307253.598,7923.931
1151,1325,1,4790710.885,6310794.028,7923.196
1152,1325,1,4784833.012,6314329.401,7922.461
1153,1325,1,4778951.304,6317859.712,7921.725
1154,1325,1,4773065.764,6321384.957,7920.989
1155,1325,1,4767176.395,6324905.132,7920.252
1156,1325,1,4761283.202,6328420.232,7919.515
1157,1325,1,4755386.188,6331930.255,7918.778
1158,1325,1,4749485.356,6335435.194,7918.040
1159,1325,1,4743580.712,6338935.046,7917.301
1160,1325,1,4737672.257,6342429.808,7916.562
1161,1325,1,4731759.996,6345919.473,7915.823
1162,1325,1,4725843.932,6349404.040,7915.083
1163,1325,1,4719924.070,6352883.502,7914.342
1164,1325,1,4714000.413,6356357.856,7913.601
1165,1325,1,4708072.964,6359827.097,7912.860
1166,1325,1,4702141.727,6363291.222,7912.118
1167,1325,1,4696206.706,6366750.226,7911.376
1168,1325,1,4690267.905,6370204.106,7910.633
1169,1325,1,4684325.328,6373652.855,7909.890
1170,1325,1,4678378.977,6377096.472,7909.146
1171,1325,1,4672428.858,6380534.950,7908.402
1172,1325,1,4666474.973,6383968.287,7907.657
1173,1325,1,4660517.326,6387396.477,7906.912
1174,1325,1,4654555.921,6390819.517,7906.166
1175,1325,1,4648590.762,6394237.402,7905.420
1176,1325,1,4642621.853,6397650.129,7904.674
1177,1325,1,4636649.197,6401057.692,7903.927
1178,1325,1,4630672.798,6404460.089,7903.179
1179,1325,1,4624692.659,6407857.313,7902.431
1180,1325,1,4618708.786,6411249.363,7901.683
1181,1325,1,4612721.181,6414636.232,7900.934
1182,1325,1,4606729.847,6418017.917,7900.184
1183,1325,1,4600734.790,6421394.413,7899.435
1184,1325,1,4594736.013,6424765.718,7898.684
1185,1325,1,4588733.519,6428131.825,7897.934
1186,1325,1,4582727.312,6431492.732,7897.182
1187,1325,1,4576717.397,6434848.433,7896.431
1188,1325,1,4570703.776,6438198.925,7895.678
1189,1325,1,4564686.454,6441544.203,7894.926
1190,1325,1,4558665.434,6444884.264,7894.173
1191,1325,1,4552640.721,6448219.103,7893.419
1192,1325,1,4546612.318,6451548.715,7892.665
1193,1325,1,4540580.230,6454873.098,7891.911
1194,1325,1,4534544.458,6458192.245,7891.156
1195,1325,1,4528505.009,6461506.154,7890.400
1196,1325,1,4522461.885,6464814.820,7889.645
1197,1325,1,4516415.091,6468118.239,7888.888
1198,1325,1,4510364.629,6471416.407,7888.132
1199,1325,1,4504310.505,6474709.319,7887.374
1200,1325,1,4498252.722,6477996.971,7886.617
1201,1325,1,4492191.284,6481279.360,7885.859
1202,1325,1,4486126.194,6484556.480,7885.100
1203,1325,1,4480057.457,6487828.328,7884.341
1204,1325,1,4473985.076,6491094.900,7883.581
1205,1325,1,4467909.056,6494356.191,7882.821
1206,1325,1,4461829.399,6497612.197,7882.061
1207,1325,1,4455746.111,6500862.915,7881.300
1208,1325,1,4449659.195,6504108.339,7880.539
1209,1325,1,4443568.655,6507348.466,7879.777
1210,1325,1,4437474.495,6510583.291,7879.015
1211,1325,1,4431376.719,6513812.811,7878.252
1212,1325,1,4425275.330,6517037.020,7877.489
1213,1325,1,4419170.332,6520255.916,7876.725
1214,1325,1,4413061.731,6523469.494,7875.961
1215,1325,1,4406949.529,6526677.749,7875.197
1216,1325,1,4400833.730,6529880.677,7874.432
1217,1325,1,4394714.338,6533078.275,7873.667
1218,1325,1,4388591.358,6536270.538,7872.901
1219,1325,1,4382464.793,6539457.462,7872.134
1220,1325,1,4376334.647,6542639.043,7871.368
1221,1325,1,4370200.925,6545815.276,7870.601
1222,1325,1,4364063.630,6548986.158,7869.833
1223,1325,1,4357922.765,6552151.684,7869.065
1224,1325,1,4351778.336,6555311.850,7868.296
1225,1325,1,4345630.346,6558466.653,7867.527
1226,1325,1,4339478.799,6561616.087,7866.758
1227,1325,1,4333323.699,6564760.149,7865.988
1228,1325,1,4327165.050,6567898.834,7865.218
1229,1325,1,4321002.856,6571032.139,7864.447
1230,1325,1,4314837.122,6574160.059,7863.676
1231,1325,1,4308667.850,6577282.590,7862.904
1232,1325,1,4302495.045,6580399.728,7862.132
1233,1325,1,4296318.712,6583511.469,7861.360
1234,1325,1,4290138.853,6586617.808,7860.587
1235,1325,1,4283955.474,6589718.742,7859.813
1236,1325,1,4277768.578,6592814.267,7859.040
1237,1325,1,4271578.170,6595904.377,7858.265
1238,1325,1,4265384.252,6598989.070,7857.491
1239,1325,1,4259186.830,6602068.340,7856.716
1240,1325,1,4252985.907,6605142.185,7855.940
1241,1325,1,4246781.488,6608210.599,7855.164
1242,1325,1,4240573.577,6611273.578,7854.387
1243,1325,1,4234362.177,6614331.119,7853.611
1244,1325,1,4228147.292,6617383.218,7852.833
1245,1325,1,4221928.928,6620429.869,7852.055
1246,1325,1,4215707.087,6623471.070,7851.277
1247,1325,1,4209481.774,6626506.815,7850.499
1248,1325,1,4203252.994,6629537.101,7849.720
1249,1325,1,4197020.749,6632561.924,7848.940
1250,1325,1,4190785.045,6635581.280,7848.160
1251,1325,1,4184545.885,6638595.163,7847.380
1252,1325,1,4178303.273,6641603.572,7846.599
1253,1325,1,4172057.214,6644606.500,7845.818
1254,1325,1,4165807.712,6647603.944,7845.036
1255,1325,1,4159554.770,6650595.900,7844.254
1256,1325,1,4153298.394,6653582.365,7843.472
1257,1325,1,4147038.587,6656563.332,7842.689
1258,1325,1,4140775.353,6659538.800,7841.905
1259,1325,1,4134508.696,6662508.763,7841.121
1260,1325,1,4128238.621,6665473.217,7840.337
1261,1325,1,4121965.132,6668432.159,7839.553
1262,1325,1,4115688.232,6671385.584,7838.767
1263,1325,1,4109407.927,6674333.488,7837.982
1264,1325,1,4103124.219,6677275.867,7837.196
1265,1325,1,4096837.115,6680212.717,7836.410
1266,1325,1,4090546.617,6683144.033,7835.623
1267,1325,1,4084252.729,6686069.813,7834.836
1268,1325,1,4077955.457,6688990.051,7834.048
1269,1325,1,4071654.804,6691904.743,7833.260
1270,1325,1,4065350.774,6694813.886,7832.472
1271,1325,1,4059043.372,6697717.475,7831.683
1272,1325,1,4052732.601,6700615.507,7830.893
1273,1325,1,4046418.467,6703507.976,7830.104
1274,1325,1,4040100.973,6706394.880,7829.313
1275,1325,1,4033780.123,6709276.214,7828.523
1276,1325,1,4027455.922,6712151.973,7827.732
1277,1325,1,4021128.374,6715022.155,7826.940
1278,1325,1,4014797.484,6717886.754,7826.149
1279,1325,1,4008463.255,6720745.767,7825.356
1280,1325,1,4002125.691,6723599.189,7824.564
1281,1325,1,3995784.797,6726447.017,7823.771
1282,1325,1,3989440.578,6729289.247,7822.977
1283,1325,1,3983093.037,6732125.874,7822.183
1284,1325,1,3976742.179,6734956.894,7821.389
1285,1325,1,3970388.008,6737782.303,7820.594
1286,1325,1,3964030.528,6740602.098,7819.799
1287,1325,1,3957669.744,6743416.273,7819.003
1288,1325,1,3951305.660,6746224.826,7818.207
1289,1325,1,3944938.281,6749027.752,7817.411
1290,1325,1,3938567.609,6751825.047,7816.614
1291,1325,1,3932193.651,6754616.706,7815.817
1292,1325,1,3925816.409,6757402.727,7815.019
1293,1325,1,3919435.890,6760183.104,7814.221
1294,1325,1,3913052.096,6762957.834,7813.423
1295,1325,1,3906665.032,6765726.912,7812.624
1296,1325,1,3900274.702,6768490.336,7811.825
1297,1325,1,3893881.112,6771248.099,7811.025
1298,1325,1,3887484.264,6774000.200,7810.225
1299,1325,1,3881084.164,6776746.632,7809.424
1300,1325,1,3874680.816,6779487.394,7808.623
1301,1325,1,3868274.224,6782222.479,7807.822
1302,1325,1,3861864.393,6784951.885,7807.020
1303,1325,1,3855451.327,6787675.608,7806.218
1304,1325,1,3849035.030,6790393.642,7805.416
1305,1325,1,3842615.507,6793105.985,7804.613
1306,1325,1,3836192.762,6795812.633,7803.810
1307,1325,1,3829766.799,6798513.580,7803.006
1308,1325,1,3823337.624,6801208.823,7802.202
1309,1325,1,3816905.239,6803898.359,7801.397
1310,1325,1,3810469.650,6806582.183,7800.592
1311,1325,1,3804030.862,6809260.291,7799.787
1312,1325,1,3797588.878,6811932.679,7798.981
1313,1325,1,3791143.703,6814599.343,7798.175
1314,1325,1,3784695.341,6817260.279,7797.369
1315,1325,1,3778243.797,6819915.483,7796.562
1316,1325,1,3771789.076,6822564.952,7795.754
1317,1325,1,3765331.181,6825208.680,7794.947
1318,1325,1,3758870.117,6827846.664,7794.138
1319,1325,1,3752405.889,6830478.900,7793.330
1320,1325,1,3745938.501,6833105.384,7792.521
1321,1325,1,3739467.957,6835726.113,7791.712
1322,1325,1,3732994.263,6838341.081,7790.902
1323,1325,1,3726517.422,6840950.285,7790.092
1324,1325,1,3720037.439,6843553.721,7789.281
1325,1325,1,3713554.318,6846151.385,7788.471
1326,1325,1,3707068.064,6848743.273,7787.659
1327,1325,1,3700578.682,6851329.381,7786.848
1328,1325,1,3694086.176,6853909.706,7786.036
1329,1325,1,3687590.550,6856484.242,7785.223
1330,1325,1,3681091.809,6859052.986,7784.410
1331,1325,1,3674589.957,6861615.934,7783.597
1332,1325,1,3668084.999,6864173.082,7782.784
1333,1325,1,3661576.940,6866724.427,7781.970
1334,1325,1,3655065.784,6869269.963,7781.155
1335,1325,1,3648551.536,6871809.688,7780.340
1336,1325,1,3642034.199,6874343.597,7779.525
1337,1325,1,3635513.779,6876871.686,7778.710
1338,1325,1,3628990.281,6879393.951,7777.894
1339,1325,1,3622463.708,6881910.388,7777.077
1340,1325,1,3615934.065,6884420.994,7776.261
1341,1325,1,3609401.358,6886925.764,7775.444
1342,1325,1,3602865.590,6889424.694,7774.626
1343,1325,1,3596326.766,6891917.781,7773.808
1344,1325,1,3589784.890,6894405.020,7772.990
1345,1325,1,3583239.968,6896886.407,7772.172
1346,1325,1,3576692.003,6899361.939,7771.353
